"톰크루즈의 액션이 제일 멋있었고 ,  가끔씩 나오는 유머러스한 장면도 재미있었어요  ",0
인랑 보구있나? 이것이 영화다  ,0
와 진짜 톰 크루즈 형님이 늙지않고 계속 찍어줬음 좋겠어요 ㅠㅠㅠㅠ  ,0
한마디로 쩐다. 액션첩보물의 최고봉이 될 영화  ,0
톰 크루즈의 개고생은 오늘도 계속된다  ,1
톰크루즈는 미친 인간임. 제정신 박혔으면 저렇게 못함. 나이도 있는데 1년에 한편씩 후딱후딱 찍었으면 좋겠다.  ,0
올해의 베스트영화. 올해의 베스트 배우는 톰크루즈! 오래오래 찍어줘요ㅠㅠㅠㅠ긴장감의 연속이었고 존멋의 대잔치였다.  ,0
"대행없는 본인의 스턴트 연기였다는 걸 감안하고 보면 톰크루즈가 이 영화를 얼마나 사랑하는지 알 수 있다. 모든게 완벽했지만, 하나 아쉬운 건 작중 헌리 국장에 대한 뒷내용이 부실함. 고스트 프로토콜보다는 떨어지고, 로그네이션보다는 좀 나은 듯.  ",0
넘 잼있어요 역시 톰크루즈 ... 역시 미션~~  역대급 미션임...  ,0
탐형 팔십살까지 찍으십쇼 다 봐드림  ,1
여러분 신과함께 볼거면 차러리 이걸2번보시고 인랑 볼거면 걍 이거 3번 보세요. 미션임파서블이 훨어어ㅓ어어어엉신 재밌습니다  ,0
이런 대작을 고작 8000원 주고 볼수 있다는게 너무 미안하다 스케일 엄청남 제작비 얼마들었을지 상상도 안가고 배우들 노력도 엿보이고 안보면 바보되는영화  ,0
"임파서블한 미션이 도대체 어디까지일까 라는 생각 , 기가막혔고 오락영화는 오락영화일뿐 평가보단 즐거웠으며 된것 아닌가 !!!! 곳곳에 유머도 즐겁고 무엇보다 영화 본 후 뒤끝이 없다!!!! 완벽한 여름 휴가였음 ㅎㅎ  ",0
2시간30분이 전혀 지루하지않고 최고로 재밌음 중간중간에 코믹적인 부분도 있어서 더 좋았음  ,0
평소에 평점안남기는데 재미있습니다!!돈이 아깝지않은 영화~  ,0
톰크루즈는 톰 크루즈네요  ,0
"진짜 시간가는줄 모르고 봤음 역시 미션임파서블은 최고 ,,, 마지막 30분은 그냥  말로 표현하기 어렵다 ... 톰크루즈 감동  ",0
영화중간에 스토리로인해 살짝 루즈한데 전체적으로 몰입감이나 긴장감이 대단해요  ,1
최고의 오락영화네요. 지루하지 않고 재밌었어요  ,1
미션 임파서블도 줄거리 짱짱하고 톰 크루즈도 넘 멋있다~^^다음 내한때는 꼭 보고싶다♡  ,1
1초도 지루할 틈이 없다  ,0
다보고 이게 직접찍은 영상이었다는게 놀라움  ,0
진짜 미션임파서블은 믿고 봄  ,0
잼있더라 인랑보고 이것도 봤는데 확실히 다름역시 톰크루즈.  ,0
크으으으세월이 빗겨가는 탐 오라방 ㅋㅋㅋ 다친곳은 괜찮나 몰러  ,0
"이번 영화는 극장에서 볼만 했다. 복선 등 뻔한듯 하면서도 뻔하지 않은 전개랄까? 보여주는 단서들을 세심히 보면, 예상할수 있지만, 그게 맞아서 흥미로운. 여태 시리즈 중에 이번편이 제일 맘에 들었다. 톰 크루즈의 다이하드!  ",0
와 속도감 박진감 대박 ㅋ역시 믿고 보는 톰형  ,1
완전 최고에요!!4dx로 봤는데 너무 재밌게 잘봤어요  ,0
영화보는 내내 손톱 물어뜯었어요 거의 톰크루즈 된줄 와우  ,1
너무재밋어요 정말 추천  ,1
스릴넘치는 액션영화 지루하지도 않고  ,1
시원하고 아찔한 고공액션 그거면 충분하다  ,0
멋지다. 이 여름이 시원해 지는 영화다.  ,1
잼나용 영화관도 시원하고 장면도 시원한  ,1
시리즈중 가장 재밌게 봤네요.  ,0
역시 액션은 굿 최고입니다요~  ,0
시리즈중에 제일 최고 였던것 같습니다  ,1
20대까지 올킬해버리는 좆간지 톰쿠르즈  ,0
재밌음 여태 나온 시리즈 중 최고였음  ,0
톰크루즈는 진짜 대박이다 헨리카빌도 진짜 멋있고 이 영화는 인랑보다 관객 적으면 말이 안됄듯  ,0
와 나 다한증있는줄 첨 알았네  ,1
아무리 외국영화라지만 신과함께2 따위와 레벨이 다른 영화 상영관이 반토막 났다는게 안타깝다.개인적으로 파리 액션신이 오지는듯2d관에서 봤는데 vr체험하는줄  ,0
스토리는 물론이고 배우들의 열연 또한 상상이상! 톰크루즈는 정말 대체불가..  ,0
방금 조조로 보고 나왔는데 진짜 역대급으로 잼나고 톰 아저씨 액션 아직 죽지않았음 최고임  ,0
너무 재밌게 본영화 혼자봤지만 전혀 외롭지가 않았지.톰크루즈 나이듣고 깜놀했다. 50대가 그렇게 잘뛴다고???  ,0
오금저린 저런 장면들은 어떻게 만들어 진걸까..  ,1
아 진짜 오졌다 톰크루즈 만세만세만세  ,0
개봉 당일 심야로 보고왔어요 ㅠㅠ 최고예요 특히 마지막 30여분은 정말 넋을 놓고 보게되네요 이번이 시리즈 마지막이 아니었으면 하는 바램이 클 정도로 재밌게 봤습니다 ㅠㅜ  ,1
끝날때까지 틈을안주고 계속 재밌음 강츄  ,0
톰형 그냥 감탄! 짝짝짝  ,0
최근 5년간 본영화중에 젤 재밌어요..  ,0
믿고보는 탐 크루즈!더위를 싹 날렸어요  ,1
톰 아저씨의 한계는 어디인가?  ,0
"톰 아저씨 ,이젠 제발 스턴트 하지마요. we want you to live long!  ",0
세월이 가도 정말 멋지네요 1분 1초도 지루함없이 너무 스릴있고 재밌었습니다  ,1
잼나요 역시 짱 또보고싶어요  ,1
결론은 정해져 있지만 어쨌든 즐겁다  ,0
재밌졍  여자친구랑보면 더 재밌졍  ,1
다음 후속편도 기대되영 시간가는줄 모르고 봤네영!  ,1
상영시간이 길어서 충분한 시간적 여유를 가지고 이야기를 풀어낸 게 좋았다. 시간에 쫓겨 몰아치지 않고 영화 내내 적당한 텐션을 유지  ,0
아슬아슬 미션임파서블~  ,1
배우의 끝장 채력. 이거하나로충분  ,1
신과함께보다 왜 떨어지지 무조건보세요. 태어나서 영화관에서만봐야할영화가따로있습니다  ,0
먼저 고생한  탐 크루즈에게 박수가 나왔음 간만에 제대로된 시원한 액션영화 였음  ,1
전력으로 달리는 톰형님 보면서 마음이 찡했네요ㅠㅠ  ,1
잘 봤다는 만족감을 준다  ,0
다 좋은데 약간 아쉬운게 악역이 너무 인상이 착함 ;;  ,0
이런게 “쩐다”는 거지 이게 오지고 지린거지 탐크루즈는 레알이다 액션 씬마디 전율이ㄷㄷ이런영화는 돈이 안아깝다 할인받아 7천원에 봤는데 미안해죽겄다 같은 값의 허접한 영화들 양심없게 느껴진다는 말에도 초공감함  ,0
나쁘진않았지만 이제는 식상한느낌이 가득하다.  ,0
탐크루즈의 열연은 알겠으나 예전같지않은 액션에끝도없는 엎치락뒤치락 장면들후반 30분은 지루했다  ,1
모든 액션을 대역 없이 했다는데 아  정말대단함  ,1
갈수록 실망하지 않는 톰 형...  ,1
영화속 곳곳의 매너는 액션보다 더 기억에 남는다  ,1
와...진짜 톰크루즈 안좋아하는 여자가있을까 아저씨나인데 우리나라 젊은 남자들보다 외모 체력 등등 다 우월 ㄷㄷㄷㄷ  ,0
최고의 액션 최고의 배우  ,0
엄청 좋았음탐크루즈는 어쩜 봐도봐도 멋질까...  ,1
대단한 톰아저씨스크린에서 오래오래 봤으면 좋겠당~~  ,0
"인도 의료캠프에서 부터 몰입감 엄청납니다.여자 배우둘. 얼굴이 비슷합니다. 톰형이 엄청나다는것. 그들의 팀이 서로 믿고, 작전을 해결해 간다는거 볼만합니다. 톰크루즈는 헬기,오토바이,자동차액션, 공중 낙하 등등 총격 격투 등 종합적으로 대단합니다  ",0
폭염도 잊게하는 영화 ~!~!  ,0
톰크루즈는 영원하라!  ,0
긴 러닝타임이지만 지루할틈 없이  재미있게봤어요믿고 보는 톰형  ,0
짜임새있는 구성과 배우들의 호연 좋았습니다~톰크루즈 멋짐폭발  ,1
우리가족 4명 다 만족한 영화  ,0
톰형 부디 오래오래 건강하세요ㅠ  ,1
"인랑, 신과 함께에게 당한 배신감 탐크루즈 형님이 위로해주네!  ",0
매번 시리즈마다 느끼지만 빰빰빰빰 하면서 인트로 들을때마다 소름돋는다!  ,0
7.26 - 왕십리 IMAX 관람!! 이번거 역대급임.. 게다가 창의성 까지 겸비.. ㄷㄷ  ,0
시리즈 나올 때마다 레전드 찍는 유일한 영화. 폭염을 얼려준다. 액션에 타당성을 더해 반전까지!  ,0
역시 미션임파서블.  전편들도 다시보기해야겠음  ,1
톰 형님의 달리기 실력을 알수 있습니다  ,1
잔인하게 죽이는 장면도 없는데 스케일에 속도감에 반전에 긴장하고 심장쫄깃. 1편 4편이 최고라 생각했는데 폴아웃이 다 재끼네요. 그나저나 진짜 고생했겠다 톰오빠...사실 영화보다 톰오빠 얼굴이 더 화려하긴하지..ㅎ  ,0
걍 보셈 말이 필요없음.   러브라인도 추가되서 더재미있음.  ,0
이제 이단헌트가 몰 거 우주선밖에 안 남은 것 같아요 ...  ,1
톰 크루즈 목숨 몇개임...도대체가...미임파 시리즈 끝판왕인듯.... 기억 지우고 다시보고싶다...  ,1
개인적으로 초반화장실전투씬은 내 인생 영화상 최고의 전투 씬이다.  ,0
최곱니다 액션 추격신은 역대급  ,0
긴장감 역대급이었네요. 아직도 심장이 뜁니다. 추천!!  ,1
이건 뭐 말이 필요없다 최고다마지막 절벽씬 실화냐?쫄깃쫄깃  ,0
와.. 진짜 2시간 넘게 롤러코스터를 타는 느낌이었음.  ,0
4D로 보세요!!!~~  ,0
스트레스 확 날려버렸네요  ,1
액션의 끝이다. 전혀 지루하지않다  ,0
역시 톰크루즈!더위도 스트레스도 확 날렸습니다~  ,1
시퀀스 한땀한땀  지극정성 인 액션장인의 고집  ,0
아 진짜 재밋다 그냥 멋있고 톰크루즈형 하고싶은거다하세요 그냥 ...  ,0
"재미있게 잘봤어요, 톰크루즈는 나이도 있는데 관리를 정말 잘한것 같네요, 영화가 오래하기도 하고 스케일도 있고 돈이 아깝지 않네요^^  ",1
진짜 이거 영화관에서 안보면 후회할거야 역대급 미션이다 후 ㅠ 살아생전에 톰형 한번만 보면 여한이 없겠다 ㅠ  ,0
톰형님 곧 환갑이신데 미친듯이 뛰고 구른다. 이제 시리즈로 보다보니 존경을 넘어 경외심이 생긴다. 정말 “열심히” 그리고 잘 만든 영화. 액션도 쫄깃쫄깃  ,1
실망시키지 않네요~^^  ,1
톰형 죽지않았다. 솨라있네~  ,0
짱이에요~ 재미있고 진짜 톰클르주배우님의 한계가어디까지인지 몰르겠어요~~보면서 조마조마하면서봤습네다.  ,1
톰 형 없는 미션임파서블은 더이상 상상조차 할수없다.  ,0
톰크루즈와 미션임파서블 이 영화는 진짜 최고다 계속 볼 수 있기를  ,1
다음편이 기대됩니다무더운날 시원한 사이다한잔하고집에 온듯 합니다  ,1
아 졸잼 ㅠㅠ 재밌어서 죽을뻔했어요 꼭보세요  ,0
미션임파서블이 중에서 연대급으로 짜릿하게 본 영화. 톰크루즈는 역시 톰크루즈다.  ,0
그냥 미쳤다 ㄹㅇ 뭐하나 빠지는게 없음  ,0
"시리즈 최고의 작품. 시리즈를 관통하는 액션, 내용과 감정까지! 톰이 전 세계 최고의 배우이자 스타인이유.  ",0
톰크루즈 짱짱 넘재밋ㅎㅎ  ,0
스릴굿호호홓헤헤헤ㅇㅋㅋ  ,1
확실히 프랜차이즈 영화중 몇 안되는 제대로 된 시리즈인건 맞는듯.  ,0
끝내줍니다 홍콩갑니다 와윰  ,1
인생 최고 액션영화..  ,0
와....반전....스릴 넘쳐욬ㅋㅋㅋㅋ강추합니다~  ,0
말이 필요없다 보면안다  ,1
최고... 최고에요... 정말 쵝오  ,0
한번더 보고 싶다두시간이 너무 짧았어요  ,0
액션씬이 감동 그자체다  ,0
오랜 만에 무지 재미있는 영화를 봤습니다. 주인공들 모두 매력넘치구요. 액션도 멋지네요..  ,1
시간가는줄도 모르고  넘재미있게 봤어요~  ,1
이것이 액션이다!!!  ,0
러닝타임동안 계속 긴장하면서 봤어요~^^ 재밌어요~  ,1
무슨 말이 필요하리.. 역대 미션 시리즈중 최고다!  ,0
끝내주는 액션 강추합니다^^  ,1
시리즈중 최고임ㅠㅠㅠ  ,0
진짜 현 시점 극장 상영 영화 중 최고  ,1
역시 믿고보는배우 탐형님  ,0
본 시리즈와는 다른 톰크루즈 액션  ,1
과연 후속작이 나올 수 있을까...톰크루즈의 대단한 액션에 후속작이 걱정된다...영화는 강추  ,0
재밋으요 톰그루즈 짜이엥ㅎ  ,1
액션 톰 최고입니다!!  ,0
마지막쯤 액션은 정말 잊혀지지 않네요 숨죽이면서 봣음..  ,0
cgv4D 5:30분꺼 보고 커피숖이드 진심 팩트만쓴다1.꼭 4강추(막판 헬기장면)2.처음 오프닝 때 소름3.제발 인랑 이따구 영화랑 비교하지마라 . 비교자체가 너무 높다  ,0
액션 엄청 좋아해서 꿀잼이였움!! ㅇㅅ  ,1
너무나도  환상적인 영화입니다.  ,0
액션 대박 보는내내 쫄렸어요  ,1
믿고 보는 톰크루즈~~  ,1
톰형 안늙었으면 좋겠다.. 미션임파서블15까지 찍고 냉동인간으로 만든다음에 20년뒤에 다시 시리즈 시작하게만들고싶다...  ,0
아주 잘만든 영화네요각본과 각색도 잘했고 긴박감 넘치는 영화입니다톰크루즈 아저씨도 마이 늙었지만 아직까지 잘하네요  ,1
톰 크루즈 너무 열일해서 안쓰럽다 진짜.  ,1
최초 시사회로 봤는데 정말 톰 크루즈 대단하더라. 임파서불 시리즈로 오래봤으면 좋겠음.  ,0
최고입니다 역대급임 또 보러 갈 거임  ,1
건물 점프하다 다리부러지고도 절뚝거리면서 컷신끝내는영상보고나서 영화봤더니 건물 점프할때마다 움찔거렸음  ,1
액션진짜 오진다 ..너무 멋잇고 시간가는줄 모름 ㅜㅜ  ,1
진짜 돈이 아깝지 않았어요!!  ,0
역시 갓 톰크루즈 입니다  인랑보다 임파서블 보시오 보시면 왜 갓톰형님인지 아시게 됩니다  ,0
시사회에서 봤는데 지렸습니다...  ,0
와...ㄹㅇ실화냐?  ,0
오프닝 음악 나올 때 온몸에 소름이 돋음  ,1
재밌었어요 역시 탐크루즈!!  ,1
평점 처음 달만큼 시간 아까운줄 모르고 다시 한번 톰크루즈의 위대함을 알려주는 영화  ,0
  역대 스토리중 최고... 3시간동안 1도 안지루함  ,0
역대급이다... 시간 가는줄 몰랐다. 대박이다. 헤어진 와이프 나오는 장면도 참 아련하고 일사와 러브라인도 멋지고 씨리즈중 최고의 미션임파서블 이였다. 말이 필요없다 톰형 최고다 최고  ,0
역시 바이크 추격신 지린다  전세계 배우중에 바이크  젤 타는 배우  ,0
톰 오라버니 인생작 갱신  ,0
슈퍼맨 개찐따 됐노ㅋㅋㅋ  ,1
진짜 재밌어요!!! 집가서 미션 임파서블 시리즈 다 봐야지 꺄아  ,0
미션임파서블은 무조건 재밌자나.  ,1
지류할 큼이 없는 영화 최고 처ㅣ고  ,1
추격씬이 가득한 액션영화의 진수 강추에요!  ,1
막 보고 나왔는데 꿀잼입니다 여름에 시원하게 보시면 될듯~~~ 생각하고 볼영화는 아님 ㅎ  ,1
끝까지 긴장감있게 봤다 역시 톰 크루즈  ,1
재밌습니다. 액션 짱이네요  ,1
이 영화는 평점 평균이 9.3은 되어야 한다지치고 힘들때 뽕이 될만한 영화이며 시리즈중 역작이다도입부의 메인테마 OST는 단연 최고 ㅎㅎ  ,0
"뭐라고 칭찬해야할지 모르겠다 톰형의 액션과 연기는 여전한게 아니라 더 발전한것 같고 사이먼 페그 등과의 케미는 최강이다.액션장면은 4, 5편보다 화려해졌고, 중간중간에 웃을수 밖에 없는 장면들도 너무 좋다.솔직히 두번씩 봐줍시다 여러분들  ",0
시리즈 중 최고. 전작 몰라도 상관없음  ,0
시리즈물이 점점 갈수록 더 재밌어지기 어려운데...  ,1
어제 보고 왔습니다. 톰 크루즈의 열정이 느껴짐 근데 극한 상황에서 연기하는 모습보고 박수칠뻔....스토리도 핵 짱짱합니다. 꼭 보세요  ,0
믿고보는 톰 아저씨! 재밌습니다  ,1
쉬는타임이 없습니다.  액션영화의 기본에 충실한 영화  ,0
대단한 시리즈. 7편이 기대됨  ,0
이건 그냥 톰크루즈에 의한 톰 크루즈를 위한 영화두  ,1
안보면 후회합니다 꼭 보세요  ,0
따뜻한 마음을 가진 누군가가 인류를 위해 애쓰고 있다는 믿음을 갖게한 영화  ,1
진짜 왠만해서 네이버 평점 안쓰는데 완전 재밌어요역시 액션은 임파서블..!!영화관 월래 추운데 영화가 흥미진진해서 더웠음 ㅋㅋ  ,0
처음부터 끝까지 기대하고 간 보람이 있습니다. 다음편도 기대합니다.  ,1
배신없는 부응하는 작품  ,1
그냥 말이 필요없음 그냥 진리  ,1
진짜 재밌어요 ㅋㅋㅋㅋ 톰형님은 역시 실망을 절대안시키는듯  ,1
IMAX 로 보세요 끝내 줍니다 톰 크루즈 최고  ~ 인랑? ㅎㅎㅎ 보지마세요  ,0
이제는 첩보액션의 원탑  ,0
존경스럽다....톰크루즈형님  ,0
역시~~ 기대를 저버리지 않았다!!!  ,0
톰형님 건강유지해서 다음편도봤음좋긋다. 일사도같이  ,0
와 액션.. 존경합니다  ,1
찜통 더위를  잊게  만드는 션한 액선~  ,1
톰 형 환갑 전에 두편만 더 찍자.  ,0
역시 명불허전이네요 톰크루즈 짱 ㅠㅠ 나이먹어도 액션연기 완벽소화!!  ,0
최고입니다 1초도 지루함이없이  ,0
역시는 역시!!  개쩜 ㅋ  ,0
"스토리, 연출, 액션, 파리에서의 오토바이씬등 모든 게 완벽합니다. 미션임파서블7 기대합니다!  ",0
말이필요하냐jQuery22404637801156445873_1532540470399ㅋㅋㅋ  이번에  액션신  그냥 작정했네...탐형  맞을때  내가  다 아프네....형  이제  몸 사리면서 미션찍어요... 진짜  대역써요....  ,0
흥미진진하고 스릴 넘치는 영화였어요 스트레스 한방에 싹싹...  ,1
최고다 꼭보세요 강추 ㅎ  ,0
역대급이다. 꼭 봐라 10자란다  ,0
너무재밌어요 강추 합니다  ,0
영화가 길고 잼나고..역시 죽지않는다. 평범하겐 100번도 더 죽었을텐데...다이 하드..  ,1
007에는 스카이폴이 있다면 미션 임파서블에는 폴아웃이 시리즈에 정점을 찍는다  ,0
진짜 최고!!! 올해 가장 재미있게 본 영화~!!  ,1
끝날때까지 숨이 막혔다  ,0
올해본 영화중 최고인것 같음  ,1
말이 필요없는 시리즈! 최고입니다  ,1
"일단, 역시 라는 말이 나오는 영화입니다.  ",1
영화보는 내내 무더위가 확실히 날아가습니다.  끝까지 긴장을 늦추지 마시길~~~  ,1
역시 믿고보는 톰크루즈~  ,1
재미있게 잘 봤습니다^^  ,1
너무 너무 재미있고 시간가는 줄모릅니다 ‥강추  ,1
넘 재밋음 한번더 보고싶다  ,1
벌써부터다음탄이기대되네  ,0
"62년 생 톰크루즈, 리스펙트~!!  ",0
시리즈 완결~~ 상영관에 빈자리가없었는데 아무도없는줄... 집중되서^^  ,1
스릴 있고 긴장감 만땅이었음  ,1
걍 최고다 다 최고다 손발이랑 겨에 땀 많이났다 ㅋㅋㅋ 액션 죽인다진짜  ,0
"오토바이 추격씬 나올 때, 너무 실감나서 기절할 뻔했습니다!  ",0
미쳤어요... 톰 크루즈 사랑해요  ,1
잼꿀쟘 ㅎㅎ 갸꿀잠 추천 ㄱ  ,1
엄마뻘 톰크루즈의  멋진액션!!!심장이 쫄깃쫄깃최고였어요!!!  ,0
"박진감×박진감, 굿.  ",1
대단하다는 말밖엔...  ,0
미션임파서블 톰형=끝  ,0
어쩜 이제 질릴법도 한데 갈수록 재밌냐 ㅜㅜ  ,0
그냥 믿고 보는 톰 크루즈 오라버니  ,0
액션은 최고 긴장감도최고!ㅎㅎ  ,1
믿고 보는 미션임파스블!!!역시나ㅋㅋㅋ결말은  ,1
스케일도 정말 크고 액션도 많고 재밌어요  ,1
와 진짜 미션시리즈중에 역대급 액션이였던거같아요 ㅠㅠㅠ모두들 보세요 ㅠㅠ후회안해요진짜!!  ,0
"임파서블 시리즈 첨봤는데 너어어어무 재밌었다.톰 크루즈 얼굴보고 계속 충격먹고,,,, 어떻게 저리도 잘생겼을까,,,  ",0
57세임이 믿기지 않는 액션 장인 톰크루즈! 그 많은아찔한 장면들을 스턴트없이 찍었다니..보면서 대단해 대단하다..생각이 절로 든다. 다치지말고 건강하게  이 시리즈 계속 해줘요  ,0
탐형님 ㅠㅠ 최고요ㅕ 날 가져요 엉어엉ㅇ  ,1
역시 믿고보는 톰크루즈표 액션.. 저런 월드 톱스타들을 불러다가 SBS 런닝맨에서 그따위 유치한 저질게임이나 시키다니..  ,0
즐기는자에겐  나이는 숫자에 불가여억시  타암 굳  ,0
안늙나...? 헬리콥터 씬이 CG가 아니라는게 더 소름 영화두번봣는데 돈은 안아깝당ㅋㅋ  ,1
정말  극장비 3만원 받아도 안아까울 영화였다  ,0
신과 함께 같은 것 두 편 보느니 이 영화 바이크 씬 십 분 보는게 낫다 ㅋㅋ  ,0
미션임파서블이 이렇게 구릴수도 있구나대사 구리고 영화 늘어지고 너무 실망함영화보다 잤다 대체 뭔 생각으로 이렇게 망쳐논거냐ㅋ  ,0
부족한 점이 조금 보이지만 다른 면에서 15점을 줄 수 있다 톰 크루즈는 짱이었다 여전히 최고  ,0
톰 크루즈 진짜 사랑함...  ,0
목숨걸고 찍어 10점을 줄수밖에 없음... 너무 재미지네요ㅜㅜ  ,1
미션임파서블 전편 중 제일 재밌음. 원래 만원 주고 영화 보면 거의 돈 아까운 게 많아서 조조로 많이 보는데 이건 만원 주고 봤지만 돈 안 아까웠음. 그리고 상영시간 안 보고 갔는데 영화 끝나고 시간 보고 깜짝 놀람. 시간 가는줄 모르고 재밌게 봤음~  ,0
개쩔었음 레알루다가요  ,0
톰 아저씨의 열정과 헌신에 박수를  ,0
액션 중에 숨을 못쉬겠디  ,1
역시믿음을 져버리지않았다  ,1
톰크루즈의 액션을 보는것만으로 10점은 깔고 시작하자  ,0
잘봤어요 최고!ㅎㅎㅎ  ,0
2시간   영화값 비용 톡톡히 하는 재미! 톰 크루즈는 미션임파서블 시리즈를 위해 태어난 사람이고 미션임파서블은 톰 크루즈를 위해 만들어진 영화이다  ,1
믿고보는 탐형. 마음껏 기대를 해도 기대이상이다.  ,0
"알바가 필요없는 평점일듯^^진짜 예술이다액션,시나리오,배경 ㅎㅎ 대박!!꼭 보신길~~강추~~!!  ",0
액션장르중 나의 인생영화!!!  ,0
아 탐크루즈 멋지다정말 멋진배우 저렇게 나이먹고싶다  ,0
오랜만에 진짜 미션 임파서블 같았다  ,0
톰형은 나이가 거꾸로 잡수시나...오랜만에 시원한 영화 즐거웠습니다  ,0
장관이네요 절경이구요  ,0
역시 믿보 톰아재! 완전 진심 강추합니다!!  ,1
영화에 깐깐한 제 친구도 재밌게 봤어요 액션장면이며 박진감 하나는 !!!  ,0
방금 보고왔어요시간이 언제 지났는지도 모를만큼 굉장했어요!탐 크루즈 최고!!  ,0
와우 이 영화는 한마디로 4글자로 표현하자면 미친 액션 정말 짜릿하고 값진 영화였습니다.  ,0
짱잼 졸잼 굳굳 꼭보시길  ,1
회가 거듭할수록  재미나네요스케일도 화려해지고 액션씬도 대담해지고 세월이 흘러도 톰크루는 제자리에있는듯~~  ,0
이름 값 하는 영화. 꿀잼입니다!  ,1
고민할필요없이 봐야하는ㅇ영화  ,1
스토리도 탄탄하고 액션도 멋지다  ,0
스케일이너무도좋아요  ,1
명불허전 개꿀잼꿀잼ㅎㅎㅎㅎ  ,1
오랜만에 영화봤는데 재밌음  ,0
재미있어요~~~한번보세요  ,1
잘봤어요ㅎㅎㅈㅐ밌네요  ,1
더운여름 시원함을 보여주는 영화  ,1
두번 세번 보세요 !!!  ,0
딱히 막 재밌는것까지는 아님 액션은 충분히 볼만한데 스토리가...;하... 영화 끝나고 주변사람들이 살짝졸았다고 함 개인적으로 이감독 로그네이션도 그렇고 영화잘못살림....미션은 고스트프로토콜이후로 하락이다....  ,0
액션은 멋있는데 내용이 왜케 어려움 ㅡㅋ이해력이 딸리나봐요  ,0
처음부터 끝까지 긴장의 연속 대박!!!  ,1
이러니 탐형님을 사랑할수 밖에요  ,0
어디까지가 진짜고 어디까지가 CG인지 모르겠더라 숨 참고 봤다 역시 믿고 보는 미션 임파서블  ,0
액션은 역대시리즈중 최고!  ,0
오늘 문화의날이라 9시꺼 5천원에 득템! 당근 폴아웃 선택!!  ,0
"몸사리지 않는 액션, 감동 모두 좋았어요  ",0
역시 실망시키지 안았습니다.기다린 보람 확실히 느꼈습니다.  ,1
이번기회에 시리즈 정주행각!! 재미있게 잘 봤습니당~~  ,1
진짜 재밌음 톰 크루즈 연기도 좋고  ,0
로그인해서 평점쓰는거 진짜 귀찮은데 그걸 가능하게 만드는 영화다 개대박  ,0
돈값하는 영화입니다.  ,0
스릴 넘칩니당 재밌네뇨  ,1
재미없고 졸려요 재미없고 졸려요  ,0
미쳣음진짜 꼭봐여함....  ,0
너무 기대했나보다...  ,1
재밌어요 톰크루즈 잘생겼다  ,1
역싀 믿고보는 톰 아저씨  ,1
평점이 높은데는 다 이유가 있음 정말  ,0
내일 한번 더 보려고 예매했다  ,1
영화 진짜 잼있게 봤어요  ,1
역대 시리즈중 최고 간만에 돈 안아까운영화  ,0
1~5편과 다르게 긴설명부분으로 초반에는 조금 복잡하고 어수선한 분위기 액션부분은 명불허전 톰형 몸좀사리시길.. MIF 팀 완성형됐음 에단 전부인에게서 자책감을 떨쳐버렸고 일사와 썸 기대해봄 톰형 나이가 있어 3년안에 MIF완성팀으로 7탄나올것같음  ,0
스피디한 전개로 한순간도 눈을 뗄수없는 긴장감으로 보는내내 손에 땀을 쥐게한 역대 최고의 시리즈물이다  ,1
미안 요한슨 누나...난 '화이트' 위도우가 더 좋아졌어....  ,0
이런 영화는 꼭 극장서 봐줘야함..짜릿하고 스릴 넘치는 액션장면 쵝오!!  ,0
믿고보는 미션....톰아저씨 나이가 무색할만큼  열정이 대단하심~~  ,1
입열고 영화본건 첨인듯  ,0
와...액션 와...탐크루즈 와....추격씬 헬기씬 와...진짜 최고다 절로 감탄사가 터지더라 심야에 몇없는 관객끼리 맘껏 감탄하며 브금따라부르며 봤다 액션 지리고 시리즈중 에단의 인간적인 모습이 가장 많이 비치지않았나싶다 유머코드도.피식피식 자주터짐  ,0
결말이 예측이 되지만 불후의 명작.  ,0
완전 잼있지는 않고 그냥저냥 볼만함  ,1
"톰아재가 나오면 믿고 봅니다~다 재밌어요~ 영화보면서 아재 늙지 말았으면..했어요. 여주인공도 볼매~~~미션임파서블이여, 영원하라!  ",1
잠시도 눈을 뗄수가 없는 영화!  ,1
믿고 보는 영화. 긴 시간이 전혀 지루하지않음  ,1
재미있어요 추천합니다  ,0
재미있어요 역시 탐오빠!  ,1
.톰크루즈 이제는 세월이 흘렀네요..  ,1
역시 톰크루즈 엄청 잘뛰어  ,1
역대 미션임파서블 시리즈 중에서 가장 큰 규모 ㄷㄷ 제가 원래 영화를 보면 잠깐 조는데 이건 졸 틈도 없이 지루하지도 않고 소름과 반전의 연속으로 박진감 넘치는 영화라고 말할 수 있어요! 강추합니다.  ,0
톰형이 다치지 않고 오래오래 찍어주셨으면 하는 바람  ,1
아 정말 너무재밌어요 ㅋㅋ  ,1
20OOO 최고의 영화가. 앞 뒤 맞게 쭉쭉 이어지는 전개와 적정 시점에 터지는 육탄 액션... 신과 함끼 같은 끄레기 영화 로비에 밀려 상영관 수 줄어든게 아쉽다.  ,0
"파리의 모습을 보면서 벌어지는 액션이 정말 재미 있어요. 나중에 알았는데, 마지막 헬기 장면은 직접 톰크루즈가 직접 운전한거라고 하네요..  ",1
볼만한 영화가 신과함께2 따위때문에 일주일만에 자리를 내준.. 롯데 대단하다.  ,0
